ano,regiao,uf_sigla,municipio,categoria,nivel_atencao,numero_prof_padronizado
2011,Região Centro-Oeste,GO,Cidade Ocidental,Técnico ou Auxiliar de Saúde Bucal,Primária,1.0
2011,Região Centro-Oeste,GO,Luziânia,Biólogo,Secundária,0.55
2023,Região Centro-Oeste,GO,Águas Lindas de Goiás,Técnico ou Auxiliar de Enfermagem,Primária,112.9
2023,Região Centro-Oeste,GO,Águas Lindas de Goiás,Biomédico,Terciária,2.0
2016,Região Centro-Oeste,GO,Cristalina,Farmacêutico,OUTROS/MÚLTIPLOS,0.8
2010,Região Centro-Oeste,GO,Luziânia,Assistente Social,Secundária,1.5
2010,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,16.7
2013,Região Centro-Oeste,GO,Cidade Ocidental,Agente Comunitário de Saúde,Primária,109.0
2013,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Fisioterapeuta,Terciária,3.5
2013,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico em Radiologia e Imagenologia,Primária,4.5
2013,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico em Radiologia e Imagenologia,Terciária,2.6
2008,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Assistente Social,Terciária,0.5
2015,Região Centro-Oeste,GO,Águas Lindas de Goiás,Enfermeiro,Primária,24.0
2015,Região Centro-Oeste,GO,Cidade Ocidental,Fisioterapeuta,Primária,1.5
2015,Região Centro-Oeste,GO,Cidade Ocidental,Psicólogo,Primária,1.5
2015,Região Centro-Oeste,GO,Cristalina,Fisioterapeuta,Secundária,3.25
2015,Região Centro-Oeste,GO,Luziânia,Cirurgião Dentista,Secundária,32.125
2015,Região Centro-Oeste,GO,Luziânia,Fonoaudiólogo,Secundária,1.5
2015,Região Centro-Oeste,GO,Novo Gama,Técnico ou Auxiliar de Enfermagem,Primária,62.45
2015,Região Centro-Oeste,GO,Valparaíso de Goiás,Farmacêutico,Secundária,9.95
2022,Região Centro-Oeste,GO,Cristalina,Enfermeiro,Secundária,14.05
2022,Região Centro-Oeste,GO,Cristalina,Biomédico,OUTROS/MÚLTIPLOS,3.75
2022,Região Centro-Oeste,GO,Novo Gama,Médico,Secundária,28.9
2024,Região Centro-Oeste,GO,Águas Lindas de Goiás,Enfermeiro,Primária,58.7
2024,Região Centro-Oeste,GO,Cidade Ocidental,Cirurgião Dentista,Primária,25.5
2024,Região Centro-Oeste,GO,Luziânia,Biomédico,Terciária,8.7
2018,Região Centro-Oeste,GO,Luziânia,Médico,Terciária,27.225
2017,Região Centro-Oeste,GO,Águas Lindas de Goiás,Enfermeiro,Secundária,7.35
2017,Região Centro-Oeste,GO,Águas Lindas de Goiás,Farmacêutico,OUTROS/MÚLTIPLOS,1.0
2017,Região Centro-Oeste,GO,Luziânia,Terapeuta Ocupacional,Primária,1.0
2014,Região Centro-Oeste,GO,Águas Lindas de Goiás,Cirurgião Dentista,Secundária,2.75
2014,Região Centro-Oeste,GO,Cristalina,Enfermeiro,Primária,15.0
2014,Região Centro-Oeste,GO,Valparaíso de Goiás,Enfermeiro,Primária,52.05
2021,Região Centro-Oeste,GO,Águas Lindas de Goiás,Psicólogo,OUTROS/MÚLTIPLOS,1.0
2021,Região Centro-Oeste,GO,Cristalina,Enfermeiro,OUTROS/MÚLTIPLOS,12.25
2021,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Assistente Social,Secundária,0.75
2019,Região Centro-Oeste,GO,Luziânia,Técnico em Radiologia e Imagenologia,OUTROS/MÚLTIPLOS,0.6
2019,Região Centro-Oeste,GO,Luziânia,Psicólogo,OUTROS/MÚLTIPLOS,1.75
2019,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Assistente Social,Primária,1.5
2026,Região Centro-Oeste,GO,Águas Lindas de Goiás,Farmacêutico,Primária,3.0
2026,Região Centro-Oeste,GO,Cristalina,Biólogo,Secundária,1.0
2026,Região Centro-Oeste,GO,Luziânia,Profissional de Educação Física,Primária,2.0
2011,Região Centro-Oeste,GO,Águas Lindas de Goiás,Fisioterapeuta,OUTROS/MÚLTIPLOS,1.0
2011,Região Centro-Oeste,GO,Cidade Ocidental,Cirurgião Dentista,Secundária,0.75
2011,Região Centro-Oeste,GO,Cristalina,Terapeuta Ocupacional,Secundária,0.8
2023,Região Centro-Oeste,GO,Cidade Ocidental,Médico,Secundária,7.75
2023,Região Centro-Oeste,GO,Cristalina,Psicólogo,Secundária,4.0
2023,Região Centro-Oeste,GO,Cristalina,Biomédico,Terciária,0.2
2023,Região Centro-Oeste,GO,Valparaíso de Goiás,Farmacêutico,Secundária,28.7
2016,Região Centro-Oeste,GO,Águas Lindas de Goiás,Fonoaudiólogo,Primária,0.75
2016,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Agente Comunitário de Saúde,Primária,87.0
2016,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Fonoaudiólogo,Primária,1.0
2010,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Enfermagem,Terciária,78.75
2010,Região Centro-Oeste,GO,Luziânia,Fonoaudiólogo,Secundária,1.5
2010,Região Centro-Oeste,GO,Luziânia,Enfermeiro,OUTROS/MÚLTIPLOS,0.75
2013,Região Centro-Oeste,GO,Cristalina,Nutricionista,Terciária,2.5
2013,Região Centro-Oeste,GO,Cristalina,Biomédico,Secundária,0.6
2013,Região Centro-Oeste,GO,Luziânia,Farmacêutico,Primária,2.0
2013,Região Centro-Oeste,GO,Novo Gama,Médico,Secundária,6.2
2013,Região Centro-Oeste,GO,Valparaíso de Goiás,Cirurgião Dentista,Primária,32.05
2013,Região Centro-Oeste,GO,Valparaíso de Goiás,Agente Comunitário de Saúde,Primária,201.0
2008,Região Centro-Oeste,GO,Águas Lindas de Goiás,Cirurgião Dentista,Primária,14.0
2015,Região Centro-Oeste,GO,Valparaíso de Goiás,Médico Veterinário,OUTROS/MÚLTIPLOS,1.5
2015,Região Centro-Oeste,GO,Valparaíso de Goiás,Farmacêutico,Terciária,3.5
2022,Região Centro-Oeste,GO,Cristalina,Técnico em Radiologia e Imagenologia,Secundária,6.1
2022,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Enfermagem,Primária,108.0
2022,Região Centro-Oeste,GO,Luziânia,Psicólogo,Terciária,1.2
2020,Região Centro-Oeste,GO,Cidade Ocidental,Cirurgião Dentista,Primária,12.5
2020,Região Centro-Oeste,GO,Cristalina,Técnico ou Auxiliar de Enfermagem,Terciária,50.4
2020,Região Centro-Oeste,GO,Valparaíso de Goiás,Agente Comunitário de Saúde,Primária,193.0
2024,Região Centro-Oeste,GO,Águas Lindas de Goiás,Assistente Social,OUTROS/MÚLTIPLOS,1.0
2024,Região Centro-Oeste,GO,Luziânia,Técnico em Farmácia,Terciária,2.0
2024,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Psicólogo,Secundária,4.45
2024,Região Centro-Oeste,GO,Valparaíso de Goiás,Enfermeiro,Secundária,122.0
2024,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Enfermagem,Primária,93.0
2012,Região Centro-Oeste,GO,Cidade Ocidental,Psicólogo,Terciária,0.15
2012,Região Centro-Oeste,GO,Cidade Ocidental,Técnico em Radiologia e Imagenologia,Terciária,0.6
2012,Região Centro-Oeste,GO,Cristalina,Técnico ou Auxiliar de Enfermagem,Primária,16.8
2012,Região Centro-Oeste,GO,Cristalina,Cirurgião Dentista,Secundária,9.5
2012,Região Centro-Oeste,GO,Luziânia,Fisioterapeuta,Secundária,7.75
2012,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Enfermagem,Terciária,28.1
2018,Região Centro-Oeste,GO,Valparaíso de Goiás,Assistente Social,OUTROS/MÚLTIPLOS,1.75
2009,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico ou Auxiliar de Enfermagem,Terciária,34.25
2017,Região Centro-Oeste,GO,Valparaíso de Goiás,Psicólogo,Terciária,1.0
2025,Região Centro-Oeste,GO,Cristalina,Enfermeiro,OUTROS/MÚLTIPLOS,11.0
2025,Região Centro-Oeste,GO,Luziânia,Fisioterapeuta,Secundária,35.35
2025,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico em Radiologia e Imagenologia,Terciária,1.5
2014,Região Centro-Oeste,GO,Águas Lindas de Goiás,Médico,Secundária,21.475
2014,Região Centro-Oeste,GO,Águas Lindas de Goiás,Fisioterapeuta,Secundária,0.375
2014,Região Centro-Oeste,GO,Águas Lindas de Goiás,Farmacêutico,Secundária,3.125
2014,Região Centro-Oeste,GO,Valparaíso de Goiás,Cirurgião Dentista,Secundária,17.15
2019,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Profissional de Educação Física,Primária,1.0
2026,Região Centro-Oeste,GO,Águas Lindas de Goiás,Fonoaudiólogo,Secundária,2.2
2011,Região Centro-Oeste,GO,Novo Gama,Fisioterapeuta,Primária,1.0
2023,Região Centro-Oeste,GO,Novo Gama,Fisioterapeuta,Secundária,2.0
2013,Região Centro-Oeste,GO,Luziânia,Biólogo,Secundária,0.675
2008,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Enfermagem,Secundária,44.6
2008,Região Centro-Oeste,GO,Novo Gama,Cirurgião Dentista,Primária,6.0
2020,Região Centro-Oeste,GO,Águas Lindas de Goiás,Cirurgião Dentista,OUTROS/MÚLTIPLOS,1.0
2024,Região Centro-Oeste,GO,Luziânia,Profissional de Educação Física,Primária,2.0
2012,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico em Radiologia e Imagenologia,Terciária,0.5
2018,Região Centro-Oeste,GO,Cidade Ocidental,Enfermeiro,Terciária,9.25
2018,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Enfermagem,Terciária,18.0
2009,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Biólogo,Terciária,0.6
2009,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Saúde Bucal,Secundária,2.0
2025,Região Centro-Oeste,GO,Águas Lindas de Goiás,Técnico ou Auxiliar de Enfermagem,Secundária,133.75
2025,Região Centro-Oeste,GO,Águas Lindas de Goiás,Enfermeiro,Terciária,100.0
2025,Região Centro-Oeste,GO,Cristalina,Biomédico,OUTROS/MÚLTIPLOS,4.9
2014,Região Centro-Oeste,GO,Valparaíso de Goiás,Enfermeiro,OUTROS/MÚLTIPLOS,1.5
2021,Região Centro-Oeste,GO,Cidade Ocidental,Farmacêutico,Terciária,1.5
2021,Região Centro-Oeste,GO,Cristalina,Médico Veterinário,Primária,1.0
2021,Região Centro-Oeste,GO,Novo Gama,Agente Comunitário de Saúde,Primária,69.0
2021,Região Centro-Oeste,GO,Novo Gama,Terapeuta Ocupacional,Secundária,0.5
2021,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Enfermagem,Primária,82.0
2021,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico em Radiologia e Imagenologia,Terciária,5.6
2019,Região Centro-Oeste,GO,Águas Lindas de Goiás,Assistente Social,Primária,4.0
2026,Região Centro-Oeste,GO,Luziânia,Técnico em Farmácia,OUTROS/MÚLTIPLOS,0.75
2026,Região Centro-Oeste,GO,Novo Gama,Assistente Social,Secundária,1.5
2011,Região Centro-Oeste,GO,Cristalina,Farmacêutico,Terciária,2.55
2023,Região Centro-Oeste,GO,Luziânia,Assistente Social,Terciária,2.9
2016,Região Centro-Oeste,GO,Cristalina,Técnico em Radiologia e Imagenologia,Terciária,3.6
2016,Região Centro-Oeste,GO,Cristalina,Psicólogo,Primária,3.0
2016,Região Centro-Oeste,GO,Cristalina,Profissional de Educação Física,Secundária,1.0
2016,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Biólogo,Secundária,0.5
2016,Região Centro-Oeste,GO,Valparaíso de Goiás,Assistente Social,Secundária,4.5
2010,Região Centro-Oeste,GO,Cristalina,Técnico ou Auxiliar de Enfermagem,Terciária,36.1
2010,Região Centro-Oeste,GO,Valparaíso de Goiás,Fisioterapeuta,Primária,4.05
2013,Região Centro-Oeste,GO,Cidade Ocidental,Psicólogo,Primária,0.5
2013,Região Centro-Oeste,GO,Cidade Ocidental,Cirurgião Dentista,Secundária,0.75
2013,Região Centro-Oeste,GO,Cristalina,Farmacêutico,Secundária,1.1
2013,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Enfermeiro,Secundária,0.15
2008,Região Centro-Oeste,GO,Águas Lindas de Goiás,Psicólogo,Terciária,1.0
2008,Região Centro-Oeste,GO,Cidade Ocidental,Enfermeiro,Primária,15.0
2008,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico em Radiologia e Imagenologia,Primária,1.0
2015,Região Centro-Oeste,GO,Valparaíso de Goiás,Médico,Primária,57.05
2020,Região Centro-Oeste,GO,Águas Lindas de Goiás,Fonoaudiólogo,Secundária,2.2
2020,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Farmacêutico,Primária,2.0
2020,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Saúde Bucal,Primária,9.0
2024,Região Centro-Oeste,GO,Luziânia,Psicólogo,Terciária,1.8
2024,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Assistente Social,Primária,1.75
2024,Região Centro-Oeste,GO,Valparaíso de Goiás,Médico,Terciária,39.5
2012,Região Centro-Oeste,GO,Luziânia,Terapeuta Ocupacional,Primária,1.0
2009,Região Centro-Oeste,GO,Cristalina,Técnico ou Auxiliar de Enfermagem,Primária,3.5
2009,Região Centro-Oeste,GO,Novo Gama,Técnico ou Auxiliar de Enfermagem,Secundária,14.4
2009,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico ou Auxiliar de Enfermagem,Primária,1.0
2017,Região Centro-Oeste,GO,Luziânia,Assistente Social,Primária,4.5
2017,Região Centro-Oeste,GO,Valparaíso de Goiás,Enfermeiro,Secundária,25.5
2025,Região Centro-Oeste,GO,Luziânia,Técnico em Radiologia e Imagenologia,Primária,2.5
2014,Região Centro-Oeste,GO,Cristalina,Farmacêutico,Terciária,2.55
2014,Região Centro-Oeste,GO,Luziânia,Biomédico,Secundária,1.6
2014,Região Centro-Oeste,GO,Novo Gama,Cirurgião Dentista,Secundária,1.0
2014,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Saúde Bucal,OUTROS/MÚLTIPLOS,1.0
2021,Região Centro-Oeste,GO,Novo Gama,Técnico ou Auxiliar de Saúde Bucal,Primária,3.0
2019,Região Centro-Oeste,GO,Cristalina,Nutricionista,Terciária,1.5
2019,Região Centro-Oeste,GO,Cristalina,Profissional de Educação Física,Primária,1.0
2019,Região Centro-Oeste,GO,Cristalina,Assistente Social,Primária,0.5
2019,Região Centro-Oeste,GO,Luziânia,Assistente Social,Secundária,3.5
2019,Região Centro-Oeste,GO,Valparaíso de Goiás,Biólogo,Secundária,2.8
2019,Região Centro-Oeste,GO,Valparaíso de Goiás,Médico,Terciária,8.5
2026,Região Centro-Oeste,GO,Cristalina,Médico,Terciária,27.075
2026,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Nutricionista,Terciária,2.2
2011,Região Centro-Oeste,GO,Cidade Ocidental,Psicólogo,Terciária,0.5
2011,Região Centro-Oeste,GO,Luziânia,Assistente Social,Terciária,1.0
2011,Região Centro-Oeste,GO,Novo Gama,Técnico ou Auxiliar de Enfermagem,Primária,11.5
2011,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Enfermeiro,Terciária,6.15
2023,Região Centro-Oeste,GO,Águas Lindas de Goiás,Enfermeiro,Terciária,26.925
2023,Região Centro-Oeste,GO,Cidade Ocidental,Profissional de Educação Física,Primária,7.25
2023,Região Centro-Oeste,GO,Cristalina,Enfermeiro,OUTROS/MÚLTIPLOS,10.25
2023,Região Centro-Oeste,GO,Valparaíso de Goiás,Médico,OUTROS/MÚLTIPLOS,1.35
2023,Região Centro-Oeste,GO,Valparaíso de Goiás,Biomédico,Terciária,7.75
2016,Região Centro-Oeste,GO,Águas Lindas de Goiás,Nutricionista,Primária,4.0
2016,Região Centro-Oeste,GO,Cidade Ocidental,Psicólogo,Secundária,1.0
2016,Região Centro-Oeste,GO,Luziânia,Assistente Social,Secundária,2.5
2016,Região Centro-Oeste,GO,Luziânia,Cirurgião Dentista,Secundária,31.625
2013,Região Centro-Oeste,GO,Cidade Ocidental,Enfermeiro,OUTROS/MÚLTIPLOS,1.5
2015,Região Centro-Oeste,GO,Cristalina,Médico,Secundária,8.35
2015,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Enfermagem,Secundária,107.125
2022,Região Centro-Oeste,GO,Luziânia,Profissional de Educação Física,Secundária,1.0
2020,Região Centro-Oeste,GO,Luziânia,Psicólogo,Primária,5.75
2020,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Farmacêutico,Secundária,1.75
2024,Região Centro-Oeste,GO,Águas Lindas de Goiás,Cirurgião Dentista,Primária,36.625
2024,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Enfermagem,Terciária,181.15
2024,Região Centro-Oeste,GO,Novo Gama,Médico Veterinário,Primária,0.5
2012,Região Centro-Oeste,GO,Cidade Ocidental,Nutricionista,Terciária,0.5
2012,Região Centro-Oeste,GO,Luziânia,Farmacêutico,Terciária,6.6
2018,Região Centro-Oeste,GO,Águas Lindas de Goiás,Técnico em Radiologia e Imagenologia,Secundária,2.875
2018,Região Centro-Oeste,GO,Águas Lindas de Goiás,Cirurgião Dentista,Secundária,3.25
2018,Região Centro-Oeste,GO,Cristalina,Psicólogo,Secundária,3.3
2018,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Enfermagem,Secundária,74.75
2009,Região Centro-Oeste,GO,Novo Gama,Fisioterapeuta,Primária,1.25
2009,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Psicólogo,Primária,1.5
2017,Região Centro-Oeste,GO,Águas Lindas de Goiás,Nutricionista,Secundária,1.125
2025,Região Centro-Oeste,GO,Águas Lindas de Goiás,Psicólogo,Primária,18.0
2025,Região Centro-Oeste,GO,Cidade Ocidental,Enfermeiro,OUTROS/MÚLTIPLOS,7.0
2025,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Saúde Bucal,Secundária,9.1
2014,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Biólogo,Secundária,0.5
2019,Região Centro-Oeste,GO,Cidade Ocidental,Enfermeiro,Secundária,2.5
2019,Região Centro-Oeste,GO,Cristalina,Farmacêutico,Secundária,2.25
2026,Região Centro-Oeste,GO,Águas Lindas de Goiás,Fisioterapeuta,Terciária,25.05
2026,Região Centro-Oeste,GO,Cidade Ocidental,Nutricionista,Terciária,1.5
2026,Região Centro-Oeste,GO,Cidade Ocidental,Cirurgião Dentista,Secundária,4.75
2026,Região Centro-Oeste,GO,Luziânia,Biólogo,OUTROS/MÚLTIPLOS,0.75
2023,Região Centro-Oeste,GO,Águas Lindas de Goiás,Técnico em Farmácia,Secundária,0.75
2023,Região Centro-Oeste,GO,Luziânia,Nutricionista,Primária,2.5
2023,Região Centro-Oeste,GO,Luziânia,Médico,OUTROS/MÚLTIPLOS,10.4
2023,Região Centro-Oeste,GO,Valparaíso de Goiás,Cirurgião Dentista,Secundária,28.25
2023,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Enfermagem,Terciária,66.4
2016,Região Centro-Oeste,GO,Águas Lindas de Goiás,Técnico ou Auxiliar de Enfermagem,Terciária,41.0
2016,Região Centro-Oeste,GO,Cidade Ocidental,Agente Comunitário de Saúde,Primária,96.0
2016,Região Centro-Oeste,GO,Valparaíso de Goiás,Nutricionista,Secundária,2.7
2013,Região Centro-Oeste,GO,Novo Gama,Enfermeiro,Primária,24.5
2013,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,0.75
2013,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Enfermagem,Secundária,28.65
2008,Região Centro-Oeste,GO,Cidade Ocidental,Cirurgião Dentista,Secundária,0.75
2008,Região Centro-Oeste,GO,Valparaíso de Goiás,Enfermeiro,Primária,31.75
2008,Região Centro-Oeste,GO,Valparaíso de Goiás,Cirurgião Dentista,Secundária,1.0
2015,Região Centro-Oeste,GO,Cidade Ocidental,Médico,Primária,26.25
2015,Região Centro-Oeste,GO,Cidade Ocidental,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,2.0
2015,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,24.25
2015,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico em Radiologia e Imagenologia,Terciária,3.75
2022,Região Centro-Oeste,GO,Águas Lindas de Goiás,Psicólogo,Secundária,31.45
2022,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Enfermagem,Terciária,107.9
2022,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Biomédico,Terciária,2.6
2024,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Saúde Bucal,Secundária,18.2
2012,Região Centro-Oeste,GO,Águas Lindas de Goiás,Enfermeiro,Primária,14.0
2012,Região Centro-Oeste,GO,Luziânia,Biólogo,Secundária,0.675
2012,Região Centro-Oeste,GO,Valparaíso de Goiás,Fonoaudiólogo,Primária,1.5
2012,Região Centro-Oeste,GO,Valparaíso de Goiás,Psicólogo,Secundária,2.0
2018,Região Centro-Oeste,GO,Águas Lindas de Goiás,Fonoaudiólogo,Primária,2.75
2018,Região Centro-Oeste,GO,Cidade Ocidental,Farmacêutico,Primária,1.0
2018,Região Centro-Oeste,GO,Cidade Ocidental,Cirurgião Dentista,Secundária,1.25
2018,Região Centro-Oeste,GO,Novo Gama,Cirurgião Dentista,Primária,10.5
2009,Região Centro-Oeste,GO,Águas Lindas de Goiás,Técnico ou Auxiliar de Enfermagem,Secundária,21.0
2009,Região Centro-Oeste,GO,Águas Lindas de Goiás,Agente Comunitário de Saúde,Primária,67.0
2009,Região Centro-Oeste,GO,Luziânia,Técnico ou Auxiliar de Enfermagem,Secundária,44.75
2017,Região Centro-Oeste,GO,Cidade Ocidental,Nutricionista,Primária,1.0
2017,Região Centro-Oeste,GO,Luziânia,Assistente Social,Secundária,3.5
2017,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Técnico ou Auxiliar de Enfermagem,Terciária,42.1
2017,Região Centro-Oeste,GO,Valparaíso de Goiás,Enfermeiro,OUTROS/MÚLTIPLOS,3.25
2025,Região Centro-Oeste,GO,Luziânia,Técnico em Radiologia e Imagenologia,OUTROS/MÚLTIPLOS,1.8
2025,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Nutricionista,Terciária,4.4
2014,Região Centro-Oeste,GO,Cristalina,Fonoaudiólogo,Secundária,0.55
2019,Região Centro-Oeste,GO,Valparaíso de Goiás,Fisioterapeuta,OUTROS/MÚLTIPLOS,0.5
2026,Região Centro-Oeste,GO,Águas Lindas de Goiás,Cirurgião Dentista,Secundária,14.8
2026,Região Centro-Oeste,GO,Cristalina,Técnico em Radiologia e Imagenologia,Secundária,5.825
2011,Região Centro-Oeste,GO,Santo Antônio do Descoberto,Fisioterapeuta,Terciária,1.6
2011,Região Centro-Oeste,GO,Valparaíso de Goiás,Técnico ou Auxiliar de Enfermagem,OUTROS/MÚLTIPLOS,15.95
2023,Região Centro-Oeste,GO,Novo Gama,Cirurgião Dentista,Secundária,1.0
2023,Região Centro-Oeste,GO,Valparaíso de Goiás,Médico,Primária,94.05
